pmid	pmcid	arg0_id	relation	arg1_id	trigger	sent_text	section
chapter_5	978-1-4987-6285-4	5d6c2071a0229501c77ab3ff249b26ea	CORRELATED_NOT_SPECIFIED	6ff2ada4d6240c58628c5432aa7ade8f	channeled	If most glucose is channeled through glycolysis to lactate, the ratio is close to two moles of lactate per mole of glucose.	CHAPTER 5
chapter_5	978-1-4987-6285-4	03dc7f4a9f5e600a5962853a65f573ea	CORRELATED_NOT_SPECIFIED	213c4ccce5b89b7ffe7468338e649ab3	affected	For example, the specific growth rate may be affected by the concentrations of glucose and lactate.	CHAPTER 5
chapter_5	978-1-4987-6285-4	753ccef4971226a478aea350f5ab4978	CORRELATED_NOT_SPECIFIED	213c4ccce5b89b7ffe7468338e649ab3	affected	For example, the specific growth rate may be affected by the concentrations of glucose and lactate.	CHAPTER 5
chapter_5	978-1-4987-6285-4	7579483f4557884fe52fc15143937f33	CORRELATED_NOT_SPECIFIED	f489fa4b819883ad71d240149d2b3041	dependent	Instead, the growth rate is often dependent on the concentration of growth factors and subject to the regulation of signaling pathways.	CHAPTER 5
chapter_5	978-1-4987-6285-4	76e809003003990d4b97cd908beba2c8	CORRELATED_NOT_SPECIFIED	ddfed6faea6c6a1ff69cc04f7a3fe9ef	affected	If the specific production rate is affected by glucose and lactate, but the product production does not affect the specific rates of growth, glucose consumption, and lactate production, then the balance equation for the product does not need to be included in the system.	CHAPTER 5
chapter_5	978-1-4987-6285-4	6b0ecbb4df784cdf5f1b9b23933afd9f	CORRELATED_NOT_SPECIFIED	ddfed6faea6c6a1ff69cc04f7a3fe9ef	affected	If the specific production rate is affected by glucose and lactate, but the product production does not affect the specific rates of growth, glucose consumption, and lactate production, then the balance equation for the product does not need to be included in the system.	CHAPTER 5
chapter_5	978-1-4987-6285-4	6d4d8eb09f23709eda48a809e17a2cc2	CORRELATED_NOT_SPECIFIED	482e03d0b0576a9611751680e73eebd9	requires	In addition to glucose, cell growth also requires glutamine, other amino acids, and many other nutrients.	CHAPTER 5
chapter_5	978-1-4987-6285-4	1e0b2ad30fcd931403d33a41c7905d44	CORRELATED_NOT_SPECIFIED	482e03d0b0576a9611751680e73eebd9	requires	In addition to glucose, cell growth also requires glutamine, other amino acids, and many other nutrients.	CHAPTER 5
chapter_5	978-1-4987-6285-4	ad42f92f25d681a3942ba6e5e2dae049	CORRELATED_NOT_SPECIFIED	482e03d0b0576a9611751680e73eebd9	requires	In addition to glucose, cell growth also requires glutamine, other amino acids, and many other nutrients.	CHAPTER 5
chapter_5	978-1-4987-6285-4	cc474d3282062ab3d16cdae83cb50c61	CORRELATED_NOT_SPECIFIED	f489fa4b819883ad71d240149d2b3041	effect	One may extend the model to describe the effect of inhibitory metabolites and osmolality on the growth rate.	CHAPTER 5
chapter_5	978-1-4987-6285-4	2010b798777f12d06c845f6f06887a13	CORRELATED_NOT_SPECIFIED	928fcd90fe7bcc720655d1776180db80	affected	Their growth rate is not only affected by nutrient and metabolite concentrations, but also by the cell density on the surface to which they adhere.	CHAPTER 5
chapter_5	978-1-4987-6285-4	55c565a912c227268f64fee78c087057	CORRELATED_NOT_SPECIFIED	89e6ccf4b6a7bb39b50fd77bc5601406	influenced	The specific productivity, q p , is considered to be influenced by two factors: a "growth-associated" term, α, which describes dependence on the specific growth rate; and a "non-growth associated" term, β.	CHAPTER 5
chapter_5	978-1-4987-6285-4	55c565a912c227268f64fee78c087057	CORRELATED_NOT_SPECIFIED	8321209cc39a17bbce9c131be0b1963b	influenced	The specific productivity, q p , is considered to be influenced by two factors: a "growth-associated" term, α, which describes dependence on the specific growth rate; and a "non-growth associated" term, β.	CHAPTER 5
chapter_5	978-1-4987-6285-4	c49eabf8ea48a7c8f898517dc02f6db5	CORRELATED_NOT_SPECIFIED	89e6ccf4b6a7bb39b50fd77bc5601406	influenced	The specific productivity, q p , is considered to be influenced by two factors: a "growth-associated" term, α, which describes dependence on the specific growth rate; and a "non-growth associated" term, β.	CHAPTER 5
chapter_5	978-1-4987-6285-4	c49eabf8ea48a7c8f898517dc02f6db5	CORRELATED_NOT_SPECIFIED	8321209cc39a17bbce9c131be0b1963b	influenced	The specific productivity, q p , is considered to be influenced by two factors: a "growth-associated" term, α, which describes dependence on the specific growth rate; and a "non-growth associated" term, β.	CHAPTER 5
chapter_5	978-1-4987-6285-4	af7b94c9ccd1f1b25224e9b16dec81fb	CORRELATED_NOT_SPECIFIED	89e6ccf4b6a7bb39b50fd77bc5601406	influenced	The specific productivity, q p , is considered to be influenced by two factors: a "growth-associated" term, α, which describes dependence on the specific growth rate; and a "non-growth associated" term, β.	CHAPTER 5
chapter_5	978-1-4987-6285-4	af7b94c9ccd1f1b25224e9b16dec81fb	CORRELATED_NOT_SPECIFIED	8321209cc39a17bbce9c131be0b1963b	influenced	The specific productivity, q p , is considered to be influenced by two factors: a "growth-associated" term, α, which describes dependence on the specific growth rate; and a "non-growth associated" term, β.	CHAPTER 5
chapter_5	978-1-4987-6285-4	641ffe4a6e3fcec35e81ff40e6576390	CORRELATED_NOT_SPECIFIED	c2e3e79e405bb832db124d0a079549de	supplemented	Microbial and plant cells often grow on simple carbon sources supplemented with an inorganic nitrogen source, such as ammonium or urea.	CHAPTER 5
chapter_5	978-1-4987-6285-4	641ffe4a6e3fcec35e81ff40e6576390	CORRELATED_NOT_SPECIFIED	db41c66efa6b8b251d22bba46508dac7	supplemented	Microbial and plant cells often grow on simple carbon sources supplemented with an inorganic nitrogen source, such as ammonium or urea.	CHAPTER 5
chapter_5	978-1-4987-6285-4	641ffe4a6e3fcec35e81ff40e6576390	CORRELATED_NOT_SPECIFIED	5f6088bb4e48bc9ed65031322f9bfe78	supplemented	Microbial and plant cells often grow on simple carbon sources supplemented with an inorganic nitrogen source, such as ammonium or urea.	CHAPTER 5
chapter_5	978-1-4987-6285-4	33123537c648ba90505eee147fc9b06f	CORRELATED_NOT_SPECIFIED	01696fee1955a770e3b383064e1a4afe	affected	The growth rate is affected by the levels of the required growth factors.	CHAPTER 5
chapter_5	978-1-4987-6285-4	6a0d2a73ed303aa1b4368f4e9ba28725	CORRELATED_NOT_SPECIFIED	c6ea527a61a26b2603116be25dbfae98	converted	To generate energy, glucose is converted to lactate, CO 2 , and H 2 O through glycolysis, the TCA cycle, and the pentose phosphate pathway.	CHAPTER 5
chapter_5	978-1-4987-6285-4	a7ab38d0a17a5097f8e16701648008dc	CORRELATED_NOT_SPECIFIED	c6ea527a61a26b2603116be25dbfae98	converted	To generate energy, glucose is converted to lactate, CO 2 , and H 2 O through glycolysis, the TCA cycle, and the pentose phosphate pathway.	CHAPTER 5
chapter_5	978-1-4987-6285-4	51ed85928d2a2f8c7212964d2b379644	CORRELATED_NOT_SPECIFIED	c6ea527a61a26b2603116be25dbfae98	converted	To generate energy, glucose is converted to lactate, CO 2 , and H 2 O through glycolysis, the TCA cycle, and the pentose phosphate pathway.	CHAPTER 5
chapter_5	978-1-4987-6285-4	6b0ecbb4df784cdf5f1b9b23933afd9f	CORRELATED_NOT_SPECIFIED	0b6f7a90bf38684a09bbced035101c51	affecting	In general, they include the concentrations of cells, glucose, lactate, and other factors affecting the specific growth rate and specific productivity.	CHAPTER 5
chapter_5	978-1-4987-6285-4	6b0ecbb4df784cdf5f1b9b23933afd9f	CORRELATED_NOT_SPECIFIED	213c4ccce5b89b7ffe7468338e649ab3	affecting	In general, they include the concentrations of cells, glucose, lactate, and other factors affecting the specific growth rate and specific productivity.	CHAPTER 5
chapter_5	978-1-4987-6285-4	76e809003003990d4b97cd908beba2c8	CORRELATED_NOT_SPECIFIED	0b6f7a90bf38684a09bbced035101c51	affecting	In general, they include the concentrations of cells, glucose, lactate, and other factors affecting the specific growth rate and specific productivity.	CHAPTER 5
chapter_5	978-1-4987-6285-4	76e809003003990d4b97cd908beba2c8	CORRELATED_NOT_SPECIFIED	213c4ccce5b89b7ffe7468338e649ab3	affecting	In general, they include the concentrations of cells, glucose, lactate, and other factors affecting the specific growth rate and specific productivity.	CHAPTER 5
chapter_5	978-1-4987-6285-4	a83e4b37dcd23ab12112fb16c46f973c	CORRELATED_NOT_SPECIFIED	b14c11abd1c118a25743c5f8e3b65db8	generated	The major metabolites generated from energy metabolism are thus lactate, NH 3 , CO 2 , and H 2 O.	CHAPTER 5
chapter_5	978-1-4987-6285-4	598bd59e2689de1ec94166aa60cf8564	CORRELATED_NOT_SPECIFIED	0a897e0a13728ac78ce290630a855182	influence	In the multiplicative model for cell growth, two substrates, s 1 and s 2 , are considered to influence the growth rate (Eq.	CHAPTER 5
chapter_5	978-1-4987-6285-4	f726d826fadc872ed4cc9fbe6796a590	CORRELATED_NOT_SPECIFIED	427631d10eda93f539b21b510b7fe5e5	affected	Although most are provided in excess and are not limiting, under some conditions the growth or metabolic behavior is affected by more than one nutrient simultaneously.	CHAPTER 5
chapter_6	978-1-4987-6285-4	eda3f5ae2668968c95f363ff3937e427	CORRELATED_NOT_SPECIFIED	d78d1cc20b36695761c0cd5ed9d3508f	synthesized	7 Expression of heterologous 2,6-sialyl transferase allows for the addition of sialic acid through the 2,6-glycosidic linkage that is absent in the glycan synthesized by CHO cells.	CHAPTER 6
chapter_6	978-1-4987-6285-4	9ef6c1dac70c17b8f44b8aebbb18cd34	CORRELATED_NOT_SPECIFIED	02b8613ce53e603a5a65d8996f0972a5	eliminate	DHFR-based gene amplification is more efficient in a DHFRdefective genetic background to minimize or eliminate the possibility that the resistance arises from the amplification of the endogenous DHFR without concurrent amplification of the GOI.	CHAPTER 6
chapter_6	978-1-4987-6285-4	8e902174865bfde286966cf611f2da3c	CORRELATED_NOT_SPECIFIED	d6703baa39874052be247e6c34f8aa53	impact	For example, the transition from the production of lactate to its consumption in the stationary phase of growth has an impact on growth and production kinetics.	CHAPTER 6
chapter_6	978-1-4987-6285-4	457d2b50b191feeafec238c9f67b3d56	CORRELATED_NOT_SPECIFIED	c1fafafd0d0a9810fb3287801b34fb53	require	These DHFR-deficient cells require the addition of thymidine, glycine, and hypoxanthine to the medium.	CHAPTER 6
chapter_6	978-1-4987-6285-4	bc349a2cc68928d3503768f86f0219d0	CORRELATED_NOT_SPECIFIED	c1fafafd0d0a9810fb3287801b34fb53	require	These DHFR-deficient cells require the addition of thymidine, glycine, and hypoxanthine to the medium.	CHAPTER 6
chapter_6	978-1-4987-6285-4	1c726fefa4e199320b96e9881a468a2d	CORRELATED_NOT_SPECIFIED	603738b4a4641254908409cbfca726e8	has	A human host cell line has the advantage of synthesizing "human form" glycans and eliminating the problem of non-human host cell protein contamination.	CHAPTER 6
chapter_6	978-1-4987-6285-4	8e902174865bfde286966cf611f2da3c	CORRELATED_NOT_SPECIFIED	aa761a80acf27cb831c5a1902f243cf9	has	For example, the transition from the production of lactate to its consumption in the stationary phase of growth has an impact on growth and production kinetics.	CHAPTER 6
chapter_6	978-1-4987-6285-4	15eddef736a1c940a491dc2d5c0801f8	CORRELATED_NOT_SPECIFIED	0ee6b11c269463eb15ebcdad826bd3c5	have	Cell lines derived from different species or different tissues can have different compositions of glycosyltransferases that catalyze different glycosylation reactions, or have different isoforms with different substrate specificity.	CHAPTER 6
chapter_6	978-1-4987-6285-4	15eddef736a1c940a491dc2d5c0801f8	CORRELATED_NOT_SPECIFIED	c073909cbdc6e63f19322d84242c572f	have	Cell lines derived from different species or different tissues can have different compositions of glycosyltransferases that catalyze different glycosylation reactions, or have different isoforms with different substrate specificity.	CHAPTER 6
chapter_6	978-1-4987-6285-4	484ebb83432b217a2658d12335309458	CORRELATED_NOT_SPECIFIED	21f3e86a0c451acea9b9d55ec858b086	mediates	For example, for an IgG product that mediates ADCC, the preferred cell line is one that produces the afucosylated glycan as the dominant form.	CHAPTER 6
chapter_6	978-1-4987-6285-4	b9ba3615d887a9970304a14e7029e98a	CORRELATED_NOT_SPECIFIED	ad6af8f322d377cd35041d1a829000e5	result	Incomplete or nonspecific post-translational cleavage of the leader sequence can result in heterogeneity in the mature protein sequence at the N terminus.	CHAPTER 6
chapter_6	978-1-4987-6285-4	5a5d985da31f465ef6a81ffb8f15a148	CORRELATED_NOT_SPECIFIED	3a0f81f2e2804ebef9e01171cd5829f9	used	Many cell lines commonly used for recombinant protein production, including CHO, BHK, and HEK293 cells, are derived from adherent cells that proliferate by attaching to a compatible surface.	CHAPTER 6
chapter_6	978-1-4987-6285-4	15eddef736a1c940a491dc2d5c0801f8	CORRELATED_NOT_SPECIFIED	3312f8a0ecc565757e28f529873afb2e	have	Cell lines derived from different species or different tissues can have different compositions of glycosyltransferases that catalyze different glycosylation reactions, or have different isoforms with different substrate specificity.	CHAPTER 6
chapter_6	978-1-4987-6285-4	284409570d55537d91506177f5b6b61f	CORRELATED_NOT_SPECIFIED	53505d0bd36082b8757c238695a5b191	have	Different host cell lines have different capabilities and specialized post-translational modifications, such as gamma-carboxylation, phosphorylation, and lipidation.	CHAPTER 6
chapter_6	978-1-4987-6285-4	284409570d55537d91506177f5b6b61f	CORRELATED_NOT_SPECIFIED	2ca30cdf3828d053556b1d0a75b486c9	have	Different host cell lines have different capabilities and specialized post-translational modifications, such as gamma-carboxylation, phosphorylation, and lipidation.	CHAPTER 6
chapter_6	978-1-4987-6285-4	fb71b1105b5f0f5d826231ab2cc198ff	CORRELATED_NOT_SPECIFIED	7dbeda043f19fc1cd8a1d48095c6862a	have	Nevertheless, barring further genetic change to the GOI, the ensuing producing cell line will have identical genetic information and local gene expression context.	CHAPTER 6
chapter_6	978-1-4987-6285-4	1f43a19d629caeda5c5e359dd6837060	CORRELATED_NOT_SPECIFIED	ec8480b80c73973832a85d53337afe1f	effect	In all applications, the cell line used for the production has a large effect on productivity and product quality.	CHAPTER 6
chapter_6	978-1-4987-6285-4	c15c475e5322acc136be4e6350e1efcf	CORRELATED_NOT_SPECIFIED	ad56b276db8044f68ad88313215fdbd0	affect	Some glycan structure features affect the biological functions of some classes of therapeutic proteins with the same mode of action.	CHAPTER 6
chapter_6	978-1-4987-6285-4	72452fde3cf0291b50dc4bee714381e2	CORRELATED_NOT_SPECIFIED	02c208e82d0c4485b83c8d8f87ff9a0e	have	In other words, different hyperproducing cell lines are likely to have different changes in their gene expression that make each of them a hyperproducer.	CHAPTER 6
chapter_6	978-1-4987-6285-4	cc92b103eaa231e37d30f2142ffba662	CORRELATED_NOT_SPECIFIED	60aa4c1af23fba9b66f23ee2fe3adced	eliminating	A human host cell line has the advantage of synthesizing "human form" glycans and eliminating the problem of non-human host cell protein contamination.	CHAPTER 6
chapter_6	978-1-4987-6285-4	b8fcc21d2ecc9978ec3a5db91d05060f	CORRELATED_NOT_SPECIFIED	d1d6ecb229d133fb875aba99cbd4edf5	produce	M ammalian cell lines are used to produce therapeutic and diagnostic proteins as well as viruses for gene therapy and vaccines.	CHAPTER 6
chapter_6	978-1-4987-6285-4	5d577007b5bba933255b1df88429a84a	CORRELATED_NOT_SPECIFIED	219484048aee6db25f0f9fa94605d272	require	Most mammalian cell lines require glutamine to grow, since their endogenous GS activity is low (Panel 6.13).	CHAPTER 6
chapter_7	978-1-4987-6285-4	104a7dd80fc193f9ab97d50f96480426	CORRELATED_NOT_SPECIFIED	9761bffe2fbad519d75fe1989c51ba39	needed	One can see that without a sufficient supply of hypoxanthine, many precursors will be needed for nucleoside biosynthesis.	CHAPTER 7
chapter_7	978-1-4987-6285-4	104a7dd80fc193f9ab97d50f96480426	CORRELATED_NOT_SPECIFIED	56bc445976f89af05bcf983fdbb6f414	needed	One can see that without a sufficient supply of hypoxanthine, many precursors will be needed for nucleoside biosynthesis.	CHAPTER 7
chapter_7	978-1-4987-6285-4	d77d7b2933c664da441267fe2330d82b	CORRELATED_NOT_SPECIFIED	2002a9789a91017374c3328d1d2b6e61	influences	The ventilation is necessary to maintain the blood's pH. The other metabolite produced in very large quantities that influences blood pH is lactate.	CHAPTER 7
chapter_7	978-1-4987-6285-4	c2e0c59d76f27b1ecf3d4a4c4fafdf6b	CORRELATED_NOT_SPECIFIED	7aa107cfbc4d8c91f729348d2bc7909e	impacts	It is the most important factor that impacts a cell's growth, metabolism, and other biological activities.	CHAPTER 7
chapter_7	978-1-4987-6285-4	d9f08f9e5d54452f7fb0ab40f2ccf79d	CORRELATED_NOT_SPECIFIED	7aa107cfbc4d8c91f729348d2bc7909e	impacts	It is the most important factor that impacts a cell's growth, metabolism, and other biological activities.	CHAPTER 7
chapter_7	978-1-4987-6285-4	b9bc7db0d1efca245ab9e07ac37a5547	CORRELATED_NOT_SPECIFIED	d8ba3a02533f69f66ffc3127c4b67d61	impacts	It is the most important factor that impacts a cell's growth, metabolism, and other biological activities.	CHAPTER 7
chapter_7	978-1-4987-6285-4	d9f08f9e5d54452f7fb0ab40f2ccf79d	CORRELATED_NOT_SPECIFIED	d8ba3a02533f69f66ffc3127c4b67d61	impacts	It is the most important factor that impacts a cell's growth, metabolism, and other biological activities.	CHAPTER 7
chapter_7	978-1-4987-6285-4	b9bc7db0d1efca245ab9e07ac37a5547	CORRELATED_NOT_SPECIFIED	be8d92d0a370ce460bf694f766001dd8	impacts	It is the most important factor that impacts a cell's growth, metabolism, and other biological activities.	CHAPTER 7
chapter_7	978-1-4987-6285-4	c2e0c59d76f27b1ecf3d4a4c4fafdf6b	CORRELATED_NOT_SPECIFIED	be8d92d0a370ce460bf694f766001dd8	impacts	It is the most important factor that impacts a cell's growth, metabolism, and other biological activities.	CHAPTER 7
chapter_7	978-1-4987-6285-4	e9a213a8c51186b52f15b70689287033	CORRELATED_NOT_SPECIFIED	5aac230b78835d68f688bcbd8cf77dd6	provides	The platform medium provides the basis for the fine-tuning of medium composition for a new cell line.	CHAPTER 7
chapter_7	978-1-4987-6285-4	4363a99f0b7aad3283c34d5813100bce	CORRELATED_NOT_SPECIFIED	b9c571e50c17273ddffe5f3d25affc2c	has	A complete cell culture medium has two major categories of components: basal medium and growth supplements (Panel 7.4).	CHAPTER 7
chapter_7	978-1-4987-6285-4	4363a99f0b7aad3283c34d5813100bce	CORRELATED_NOT_SPECIFIED	d4ae307208aa89da1131758bf99592cd	has	A complete cell culture medium has two major categories of components: basal medium and growth supplements (Panel 7.4).	CHAPTER 7
chapter_7	978-1-4987-6285-4	a9430b9880ab15087e9bcd06f84eacac	CORRELATED_NOT_SPECIFIED	b9c571e50c17273ddffe5f3d25affc2c	has	A complete cell culture medium has two major categories of components: basal medium and growth supplements (Panel 7.4).	CHAPTER 7
chapter_7	978-1-4987-6285-4	a9430b9880ab15087e9bcd06f84eacac	CORRELATED_NOT_SPECIFIED	d4ae307208aa89da1131758bf99592cd	has	A complete cell culture medium has two major categories of components: basal medium and growth supplements (Panel 7.4).	CHAPTER 7
chapter_7	978-1-4987-6285-4	35f5eb19e23cd53f11f1b05004bfc49f	CORRELATED_NOT_SPECIFIED	c333cf76c1c88ddb32242ebe0204de3a	produce	Mammals lack the synthetic pathway of aspartate family amino acids that produce lysine, isoleucine, methionine, and threonine.	CHAPTER 7
chapter_7	978-1-4987-6285-4	3875ba7c4a0ea216add4475f42296e38	CORRELATED_NOT_SPECIFIED	b146275f684f434ec446457a0b1bbca2	optimized	Hence, the cell growth rate in industrial production is often lower than in a medium optimized for growth.	CHAPTER 7
chapter_7	978-1-4987-6285-4	ba82c929c3d7d9eef2edbf08c63f0d84	CORRELATED_NOT_SPECIFIED	968e5b8f52d029768fb6f900315c0159	has	The depletion of essential amino acids has an almost immediate retarding effect on cell growth, but the failure to supplement cells with essential fatty acids is not as profound and does not cause immediate cessation of growth.	CHAPTER 7
chapter_7	978-1-4987-6285-4	4bd34567f45336af14993424370c4645	CORRELATED_NOT_SPECIFIED	2790c7e428d4e4e74dc98086b3944b62	effect	At excessively high concentrations, these pH buffers can exert a negative effect on cell growth (Panel 7.20).	CHAPTER 7
chapter_7	978-1-4987-6285-4	516c8984134deb032475264e48debd76	CORRELATED_NOT_SPECIFIED	92a61b7f1953f419c676fa5f1bfcc85d	effects	This chapter has not discussed the potential effects of medium design on cell stability, since little is known and few systematic studies have been done.	CHAPTER 7
chapter_7	978-1-4987-6285-4	50565a1a6a4380da96c30f19c00581be	CORRELATED_NOT_SPECIFIED	09f551f471e83fe72092bbd5d64ceeeb	provides	The basal medium provides sugar as an energy source and various nutrients for making new cell mass and product.	CHAPTER 7
chapter_7	978-1-4987-6285-4	50565a1a6a4380da96c30f19c00581be	CORRELATED_NOT_SPECIFIED	4142aa1a20dab4591136e6c1f71f7206	provides	The basal medium provides sugar as an energy source and various nutrients for making new cell mass and product.	CHAPTER 7
chapter_7	978-1-4987-6285-4	ba82c929c3d7d9eef2edbf08c63f0d84	CORRELATED_NOT_SPECIFIED	9b48b761c9364c0797d49df61d8335ca	effect	The depletion of essential amino acids has an almost immediate retarding effect on cell growth, but the failure to supplement cells with essential fatty acids is not as profound and does not cause immediate cessation of growth.	CHAPTER 7
chapter_7	978-1-4987-6285-4	b47644c0e6702924499d27810ef06fda	CORRELATED_NOT_SPECIFIED	f346085a98aed9881d8634101844abfe	regulating	Insulin plays a key role in regulating glucose uptake for many cell types.	CHAPTER 7
chapter_7	978-1-4987-6285-4	b79da4ccbfeffb994de85543969c82e4	CORRELATED_NOT_SPECIFIED	7a962622f0172edc2d211b791775c749	changed	The arrival of the antibody era in the second half of the 1990s and the sudden demand for large quantities of antibody product called for increased cell concentration and productivity and changed the face of cell culture processes.	CHAPTER 7
chapter_7	978-1-4987-6285-4	b1e5d9a33f18aca05759bb399dcdc127	CORRELATED_NOT_SPECIFIED	62bbd8e1bc818e0e8ed7a2784f7ae783	maintain	In this case, glucose is a large contributor to the osmolarity of the medium, and adjustments to the medium's composition must be made (by reducing sodium and chloride concentrations) to maintain osmolarity in a growth-permissible range.	CHAPTER 7
chapter_7	978-1-4987-6285-4	319eec0f2b3ec4c7ef8cb3d3ec6e66f8	CORRELATED_NOT_SPECIFIED	873689a38f698770f8414369d465865b	stimulates	• Insulin stimulates glucose uptake by adipocytes and other cells, and also has a mitogenic effect at high concentrations • Insulin is used in culture at the 1-10 µg/mL range.	CHAPTER 7
chapter_7	978-1-4987-6285-4	5ea935f06e12ecf5caf6e4685abd43db	CORRELATED_NOT_SPECIFIED	3199a5a726115d7654156d8ff75167ea	used	A technique commonly used in the early period of cell culture enlightenment is clonal growth (Panel 7.10, Figure 7 .1).	CHAPTER 7
chapter_7	978-1-4987-6285-4	857e426ec8e3d92dcb5d9c414635ecd8	CORRELATED_NOT_SPECIFIED	2aa6f67369a98dd3e2dbc763f36897b3	impair	The nutritional deficiency of these vitamins leads to various diseases in humans, and their deficiency in cell culture can impair energy metabolism or biosynthetic functions (for review see reference 3).	CHAPTER 7
chapter_7	978-1-4987-6285-4	857e426ec8e3d92dcb5d9c414635ecd8	CORRELATED_NOT_SPECIFIED	8c5c35fe6818354baafe255abd2c2b08	impair	The nutritional deficiency of these vitamins leads to various diseases in humans, and their deficiency in cell culture can impair energy metabolism or biosynthetic functions (for review see reference 3).	CHAPTER 7
chapter_7	978-1-4987-6285-4	4533a81f33c23053b90bd6423204ef41	CORRELATED_NOT_SPECIFIED	9b48b761c9364c0797d49df61d8335ca	stimulates	In addition to modulating glucose metabolism, insulin also exhibits mitogenic effects and stimulates cell growth through an overlapping pathway with IGF-1 (Panel 7.25).	CHAPTER 7
chapter_7	978-1-4987-6285-4	be71be24f8ede64bbae4f2c73f875d03	CORRELATED_NOT_SPECIFIED	8c747f1a7c0dd90fa9ac743071b84fef	modulating	The intense emphasis on maximizing the productivity and modulating product quality demanded that medium development work take a stoichiometric and kinetic perspective.	CHAPTER 7
chapter_7	978-1-4987-6285-4	4b74ffe9c1bd88f0b0aa98db182b1fd2	CORRELATED_NOT_SPECIFIED	5cb0fac6ceb17339df8952a6938d793a	have	The frequent addition of chemically defined phospholipids, phosphatidyl -choline, -ethanolamine, -inositol, and dipalmitoyl phosphatidic acid to culture medium had been shown to have a growth-promoting effect on human diploid fibroblasts.	CHAPTER 7
chapter_7	978-1-4987-6285-4	9b259dc6c751c0446b2408b48284291e	CORRELATED_NOT_SPECIFIED	060422e2333ef1d4ae9aaa29a1618cb1	involved	Manganese is involved in photosynthesis in the oxidation of H 2 O to O 2 in plants.	CHAPTER 7
chapter_7	978-1-4987-6285-4	d3600cb142bc10226bc4f3f306e408b1	CORRELATED_NOT_SPECIFIED	52246a4e7cb89754337f6acedca5bf97	has	This is especially true for copper, which has a redox potential of + 0.2 to + 0.8 V, and iron, which has a redox potential of 0.77 to ~1.0 V.	CHAPTER 7
chapter_7	978-1-4987-6285-4	461393600a712c2434d107254adc75d2	CORRELATED_NOT_SPECIFIED	52246a4e7cb89754337f6acedca5bf97	has	This is especially true for copper, which has a redox potential of + 0.2 to + 0.8 V, and iron, which has a redox potential of 0.77 to ~1.0 V.	CHAPTER 7
chapter_7	978-1-4987-6285-4	5f9b416b363da50b7654594747569510	CORRELATED_NOT_SPECIFIED	9b48b761c9364c0797d49df61d8335ca	effect	Since different nutrients and growth factors may have an interactive effect on cell growth, the design of experiments (DOE) approach is often taken in choosing combinations of nutrient levels to be tested ( Figure 7 .2).	CHAPTER 7
chapter_7	978-1-4987-6285-4	faa382d7b4924a4b8e4e86312b4237b2	CORRELATED_NOT_SPECIFIED	9b48b761c9364c0797d49df61d8335ca	effect	Since different nutrients and growth factors may have an interactive effect on cell growth, the design of experiments (DOE) approach is often taken in choosing combinations of nutrient levels to be tested ( Figure 7 .2).	CHAPTER 7
chapter_7	978-1-4987-6285-4	04fa50d80c0bf82793985c9a6ace60b2	CORRELATED_NOT_SPECIFIED	97192c1fd4a56f82d4b6619e24466ba1	responsible	Iron is responsible for the key activity of heme in hemoglobulin, which allows red blood cells, myoglobulin in muscle cells, and cytochromes in virtually every cell to carry oxygen molecules.	CHAPTER 7
chapter_7	978-1-4987-6285-4	4533a81f33c23053b90bd6423204ef41	CORRELATED_NOT_SPECIFIED	81592c1bdc88d12163ebf450ccc2461b	required	By the mid-1980s, various serum-free and chemically defined media (e.g., F-12, MCDB104) had been developed, and insulin and PDGF were shown to be required for the growth of human diploid fibroblasts.	CHAPTER 7
chapter_8	978-1-4987-6285-4	42ae64ef48e5d7dcf646f68d7b14bc43	CORRELATED_NOT_SPECIFIED	3d21148352447671a128e0ebede541d9	influence	Excessively large aggregates often have a lower viability that may influence product quality if the product is degraded or otherwise modified by enzymes released by lysed cells.	CHAPTER 8
chapter_8	978-1-4987-6285-4	4d0353a58f002b27ecc8f1de830718fe	CORRELATED_NOT_SPECIFIED	0eee4f446b5c6693c752bc1e1e3603ad	used	In the end, the prevailing bioreactor used in cell culture was, and remains to this day, the stirred tank.	CHAPTER 8
chapter_8	978-1-4987-6285-4	bc34cd17a6dab64b612b7e1ba1f892e8	CORRELATED_NOT_SPECIFIED	08825057d6ac235b7e7dd880d9c82ec1	constrained	What has not changed since is the fact that the culture medium, constrained by cells' growth needs and intolerance to high osmolality, can support only relatively low cell concentrations and resultant low product concentrations, and that the accumulation of metabolites causes growth inhibition and limits productivity.	CHAPTER 8
chapter_8	978-1-4987-6285-4	eb197469aab7155d376dd89a6aa051fb	CORRELATED_NOT_SPECIFIED	08825057d6ac235b7e7dd880d9c82ec1	constrained	What has not changed since is the fact that the culture medium, constrained by cells' growth needs and intolerance to high osmolality, can support only relatively low cell concentrations and resultant low product concentrations, and that the accumulation of metabolites causes growth inhibition and limits productivity.	CHAPTER 8
chapter_9	978-1-4987-6285-4	b3e58a65b03e195b9cff5437607462f1	CORRELATED_NOT_SPECIFIED	8d73ca578098a7fc50e95583d62a64eb	produce	Cells at these distinct stages with different chemical environments, temperatures, growth rates, and metabolic states, may produce products with different quality attributes.	CHAPTER 9
