doc_id	sent_index	relation_id	relation	trigger	trigger_offset	arg_num	arg_head	arg_head_offset	arg_base_np	arg_base_np_offset	arg_np	arg_np_offset	sent_text
chapter	234	47	ass	effects	33220:33226	arg1	activity	33270:33277	the functional activity	33255:33277	the functional activity of the protein	33255:33292	Conversely, the effects of an amino acid change on the functional activity of the protein is dependent on the site of the amino acid change and its effect on the higher order of protein structure.
chapter	234	47	ass	effects	33220:33226	arg0	change	33245:33250	an amino acid change	33231:33250	an amino acid change	33231:33250	Conversely, the effects of an amino acid change on the functional activity of the protein is dependent on the site of the amino acid change and its effect on the higher order of protein structure.
chapter	122	48	reg	have	16869:16872	arg1	hydroxylase	16902:16912	a truncated CMP-sialic acid hydroxylase	16874:16912	a truncated CMP-sialic acid hydroxylase that renders it unfunctional	16874:16941	However, humans have a truncated CMP-sialic acid hydroxylase that renders it unfunctional.
chapter	122	48	reg	have	16869:16872	arg0	humans	16862:16867	humans	16862:16867	humans	16862:16867	However, humans have a truncated CMP-sialic acid hydroxylase that renders it unfunctional.
chapter	259	49	ass	made	36692:36695	arg1	products	36683:36690	the Product P rotein products	36662:36690	the Product P rotein products made in cell culture	36662:36711	Structural Homogeneity of the Product P rotein products made in cell culture may not be entirely uniform with respect to their structure (Panel 4.5).
chapter	259	49	ass	made	36692:36695	arg0	culture	36705:36711	cell culture	36700:36711	cell culture	36700:36711	Structural Homogeneity of the Product P rotein products made in cell culture may not be entirely uniform with respect to their structure (Panel 4.5).
chapter	113	50	ass	produced	15962:15969	arg1	proteins	15953:15960	the rDNA proteins	15944:15960	the rDNA proteins produced in insect cells and in transgenic plants	15944:16010	The concerns about the immunogenicity of different glycoforms of the rDNA proteins produced in insect cells and in transgenic plants has hindered those technologies' application for rDNA therapeutic protein production.
chapter	113	50	ass	produced	15962:15969	arg0	plants	16005:16010	transgenic plants	15994:16010	transgenic plants	15994:16010	The concerns about the immunogenicity of different glycoforms of the rDNA proteins produced in insect cells and in transgenic plants has hindered those technologies' application for rDNA therapeutic protein production.
chapter	113	50	ass	produced	15962:15969	arg0	cells	15981:15985	insect cells	15974:15985	insect cells	15974:15985	The concerns about the immunogenicity of different glycoforms of the rDNA proteins produced in insect cells and in transgenic plants has hindered those technologies' application for rDNA therapeutic protein production.
chapter	134	51	inv	affect	19663:19668	arg1	behavior	19682:19689	cell growth behavior	19670:19689	cell growth behavior	19670:19689	We covered the core of energy metabolism, the process of glucose utilization through glycolysis, the PPP, and the TCA cycle, and examined how all of these affect cell growth behavior and productivity.
chapter	134	51	inv	affect	19663:19668	arg0	all	19650:19652	all	19650:19652	all	19650:19652	We covered the core of energy metabolism, the process of glucose utilization through glycolysis, the PPP, and the TCA cycle, and examined how all of these affect cell growth behavior and productivity.
chapter	134	51	inv	affect	19663:19668	arg1	productivity	19695:19706	productivity	19695:19706	productivity	19695:19706	We covered the core of energy metabolism, the process of glucose utilization through glycolysis, the PPP, and the TCA cycle, and examined how all of these affect cell growth behavior and productivity.
chapter	3	52	ass	linked	428:433	arg0	glycan	418:423	The glycan	414:423	The glycan	414:423	The glycan is linked to a membrane-anchored dolichol carrier through a pyrophosphate group.
chapter	3	52	ass	linked	428:433	arg1	carrier	467:473	a membrane-anchored dolichol carrier	438:473	a membrane-anchored dolichol carrier	438:473	The glycan is linked to a membrane-anchored dolichol carrier through a pyrophosphate group.
chapter	87	53	ass	linked	11693:11698	arg1	NDPs	11713:11716	different NDPs	11703:11716	different NDPs	11703:11716	Different sugars are linked to different NDPs.
chapter	87	53	ass	linked	11693:11698	arg0	sugars	11682:11687	Different sugars	11672:11687	Different sugars	11672:11687	Different sugars are linked to different NDPs.
chapter	34	54	reg	has	4378:4380	arg1	groups	4397:4402	three hydroxyl groups	4382:4402	three hydroxyl groups	4382:4402	The terminal receiving mannose has three hydroxyl groups, a pair of which (carbon 2 and carbon 4, or carbon 2 and carbon 6) can be extended by the addition of a GlcNAc.
chapter	34	54	reg	has	4378:4380	arg1	pair	4407:4410	a pair	4405:4410	a pair of which (carbon 2 and carbon 4, or carbon 2 and carbon 6) can be extended by the addition of a GlcNAc	4405:4513	The terminal receiving mannose has three hydroxyl groups, a pair of which (carbon 2 and carbon 4, or carbon 2 and carbon 6) can be extended by the addition of a GlcNAc.
chapter	34	54	reg	has	4378:4380	arg0	mannose	4370:4376	The terminal receiving mannose	4347:4376	The terminal receiving mannose	4347:4376	The terminal receiving mannose has three hydroxyl groups, a pair of which (carbon 2 and carbon 4, or carbon 2 and carbon 6) can be extended by the addition of a GlcNAc.
chapter	48	55	inv	effect	6192:6197	arg1	structure	6209:6217	glycan structure	6202:6217	glycan structure	6202:6217	This bisecting GlcNAc thus has a strong effect on glycan structure.
chapter	48	55	inv	effect	6192:6197	arg0	GlcNAc	6167:6172	This bisecting GlcNAc	6152:6172	This bisecting GlcNAc	6152:6172	This bisecting GlcNAc thus has a strong effect on glycan structure.
chapter	131	56	reg	modulating	19045:19054	arg0	effect	19035:19040	the effect	19031:19040	the effect of modulating the pathway	19031:19066	Thus, the effect of modulating the pathway is not limited to the product protein but potentially includes other aspects of cell physiology.
chapter	131	56	reg	modulating	19045:19054	arg1	pathway	19060:19066	the pathway	19056:19066	the pathway	19056:19066	Thus, the effect of modulating the pathway is not limited to the product protein but potentially includes other aspects of cell physiology.
chapter	123	57	reg	have	16994:16997	arg0	glycoproteins	16952:16964	glycoproteins	16952:16964	glycoproteins produced in non-human cells	16952:16992	9 Thus, glycoproteins produced in non-human cells have some NGNA that is not present in human glycoproteins.
chapter	123	57	reg	have	16994:16997	arg1	NGNA	17004:17007	some NGNA	16999:17007	some NGNA that is not present in human glycoproteins	16999:17050	9 Thus, glycoproteins produced in non-human cells have some NGNA that is not present in human glycoproteins.
chapter	112	58	inv	affected	15800:15807	arg0	nature	15816:15821	the nature	15812:15821	the nature of the protein	15812:15836	8 Comparison of those proteins indicates that the "shielding" effect of minimizing immunogenicity is affected by the nature of the protein as well as by the source of the protein.
chapter	112	58	inv	affected	15800:15807	arg1	effect	6192:6197		15745:6197	the "shielding" effect of minimizing immunogenicity	15745:15795	8 Comparison of those proteins indicates that the "shielding" effect of minimizing immunogenicity is affected by the nature of the protein as well as by the source of the protein.
chapter	166	59	reg	purified	24167:24174	arg0	substance	24219:24227	a drug substance	24212:24227	a drug substance	24212:24227	In the manufacturing process, the product is made in bioreactors, purified through downstream steps, stored as a drug substance, and then converted to a drug product for use in clinical application.
chapter	166	59	reg	purified	24167:24174	arg0	steps	24195:24199	downstream steps	24184:24199	downstream steps	24184:24199	In the manufacturing process, the product is made in bioreactors, purified through downstream steps, stored as a drug substance, and then converted to a drug product for use in clinical application.
chapter	166	59	reg	purified	24167:24174	arg1	product	24135:24141	the product	24131:24141	the product	24131:24141	In the manufacturing process, the product is made in bioreactors, purified through downstream steps, stored as a drug substance, and then converted to a drug product for use in clinical application.
chapter	257	60	ass	developed	36500:36508	arg1	antiserum	36490:36498	the antiserum	36486:36498	the antiserum developed against the lysate of the host cell culture	36486:36552	A common analytical method relies on immunoassays, like ELISA, using the antiserum developed against the lysate of the host cell culture.
chapter	257	60	ass	developed	36500:36508	arg0	lysate	36522:36527	the lysate	36518:36527	the lysate of the host cell culture	36518:36552	A common analytical method relies on immunoassays, like ELISA, using the antiserum developed against the lysate of the host cell culture.
chapter	125	61	reg	caused	17392:17397	arg0	glycans	17410:17416	variant glycans	17402:17416	variant glycans	17402:17416	Such differences in glycan composition have posed a concern; however, immunogenicity of recombinant proteins directly caused by variant glycans is still rare.
chapter	125	61	reg	caused	17392:17397	arg1	proteins	17374:17381	recombinant proteins	17362:17381	recombinant proteins directly caused by variant glycans	17362:17416	Such differences in glycan composition have posed a concern; however, immunogenicity of recombinant proteins directly caused by variant glycans is still rare.
chapter	253	62	ass	co-purified	35720:35730	arg0	recovery	35764:35771	recovery	35764:35771	recovery	35764:35771	The host cell proteins co-purified with the product protein during recovery pose a risk of eliciting an immunoresponse in patients (Panel 4.4).
chapter	253	62	ass	co-purified	35720:35730	arg0	protein	35749:35755	the product protein	35737:35755	the product protein	35737:35755	The host cell proteins co-purified with the product protein during recovery pose a risk of eliciting an immunoresponse in patients (Panel 4.4).
chapter	253	62	ass	co-purified	35720:35730	arg1	proteins	35711:35718	The host cell proteins	35697:35718	The host cell proteins co-purified with the product protein during recovery	35697:35771	The host cell proteins co-purified with the product protein during recovery pose a risk of eliciting an immunoresponse in patients (Panel 4.4).
chapter	76	63	reg	initiated	10115:10123	arg1	attachment	10039:10048	The attachment	10035:10048	The attachment of N-acetylgalactosamine to the -OH group of serine/threonine	10035:10110	The attachment of N-acetylgalactosamine to the -OH group of serine/threonine is initiated by GalNAc-transferases.
chapter	76	63	reg	initiated	10115:10123	arg0	GalNAc-transferases	10128:10146	GalNAc-transferases	10128:10146	GalNAc-transferases	10128:10146	The attachment of N-acetylgalactosamine to the -OH group of serine/threonine is initiated by GalNAc-transferases.
chapter	83	64	inv	affected	10945:10952	arg1	addition	10893:10900	addition	10893:10900	addition	10893:10900	The addition and extension of different glycans is also affected by the protein domain structure, although our knowledge with respect to the effect of protein domain on glycosylation is still rather limited.
chapter	83	64	inv	affected	10945:10952	arg0	structure	10976:10984	the protein domain structure	10957:10984	the protein domain structure	10957:10984	The addition and extension of different glycans is also affected by the protein domain structure, although our knowledge with respect to the effect of protein domain on glycosylation is still rather limited.
chapter	83	64	inv	affected	10945:10952	arg1	extension	10906:10914	extension	10906:10914	extension	10906:10914	The addition and extension of different glycans is also affected by the protein domain structure, although our knowledge with respect to the effect of protein domain on glycosylation is still rather limited.
chapter	286	65	ass	made	40988:40991	arg1	lectins	40973:40979	lectins	40973:40979	lectins	40973:40979	Using a combination of lectins, often made into array format, one can gather information about a glycoprotein's carbohydrate profile.
chapter	286	65	ass	made	40988:40991	arg0	format	41004:41009	array format	40998:41009	array format	40998:41009	Using a combination of lectins, often made into array format, one can gather information about a glycoprotein's carbohydrate profile.
chapter	31	66	ass	provides	3895:3902	arg0	monosaccharide	3880:3893	The incoming monosaccharide	3867:3893	The incoming monosaccharide	3867:3893	The incoming monosaccharide provides the activated carbonyl group (by linking to a nucleotide), and the receiving carbohydrate moiety on the growing glycan on the protein provides a hydroxyl group for forming the glycosidic bond.
chapter	31	66	ass	provides	3895:3902	arg1	group	3927:3931	the activated carbonyl group	3904:3931	the activated carbonyl group (by linking to a nucleotide)	3904:3960	The incoming monosaccharide provides the activated carbonyl group (by linking to a nucleotide), and the receiving carbohydrate moiety on the growing glycan on the protein provides a hydroxyl group for forming the glycosidic bond.
chapter	127	67	reg	produce	18394:18400	arg0	process	18377:18383	a robust process	18368:18383	a robust process that can produce protein molecules with the desired or target glycosylation pattern	18368:18467	It is therefore a challenge to devise a robust process that can produce protein molecules with the desired or target glycosylation pattern.
chapter	127	67	reg	produce	18394:18400	arg1	molecules	18410:18418	protein molecules	18402:18418	protein molecules	18402:18418	It is therefore a challenge to devise a robust process that can produce protein molecules with the desired or target glycosylation pattern.
chapter	50	68	inv	affect	6473:6478	arg0	GlcNAc	6446:6451	the bisecting GlcNAc	6432:6451	the bisecting GlcNAc	6432:6451	Both the bisecting GlcNAc and the core fucose affect the biological activities of many protein molecules (e.g., the ADCC activity of IgG, and the binding of EGF to EGFR).
chapter	50	68	inv	affect	6473:6478	arg1	activities	6495:6504	the biological activities	6480:6504	the biological activities of many protein molecules (e.g., the ADCC activity of IgG, and the binding of EGF to EGFR)	6480:6595	Both the bisecting GlcNAc and the core fucose affect the biological activities of many protein molecules (e.g., the ADCC activity of IgG, and the binding of EGF to EGFR).
chapter	50	68	inv	affect	6473:6478	arg0	fucose	6466:6471	the core fucose	6457:6471	the core fucose	6457:6471	Both the bisecting GlcNAc and the core fucose affect the biological activities of many protein molecules (e.g., the ADCC activity of IgG, and the binding of EGF to EGFR).
chapter	160	69	ass	caused	23069:23074	arg0	enzymes	23079:23085	enzymes	23079:23085	enzymes released from dead cells	23079:23110	Under more extreme culture conditions, the secreted product may be subject to chemical modifications as well as enzymatic modifications caused by enzymes released from dead cells.
chapter	160	69	ass	caused	23069:23074	arg1	modifications	23055:23067	enzymatic modifications	23045:23067	chemical modifications as well as enzymatic modifications caused by enzymes released from dead cells	23011:23110	Under more extreme culture conditions, the secreted product may be subject to chemical modifications as well as enzymatic modifications caused by enzymes released from dead cells.
chapter	265	70	ass	caused	37768:37773	arg0	variability	37808:37818	the cells' protein processing variability	37778:37818	the cells' protein processing variability	37778:37818	In addition to the variants caused by the cells' protein processing variability, structural variants may also arise non-enzymatically after proteins are secreted into the culture medium, or occur in the course of downstream product recovery.
chapter	265	70	ass	caused	37768:37773	arg1	variants	37759:37766	the variants	37755:37766	the variants caused by the cells' protein processing variability	37755:37818	In addition to the variants caused by the cells' protein processing variability, structural variants may also arise non-enzymatically after proteins are secreted into the culture medium, or occur in the course of downstream product recovery.
chapter	252	71	reg	leads	35653:35657	arg0	lysis	35636:35640	cell lysis	35631:35640	cell lysis	35631:35640	As the cell viability decreases in the late stage of culture, cell lysis inevitably leads to the release of host cell proteins.
chapter	252	71	reg	leads	35653:35657	arg1	release	35666:35672	the release	35662:35672	the release of host cell proteins	35662:35694	As the cell viability decreases in the late stage of culture, cell lysis inevitably leads to the release of host cell proteins.
chapter	209	72	ass	followed	30158:30165	arg0	spectrometry	30175:30186	mass spectrometry	30170:30186	mass spectrometry	30170:30186	This is generally done by the classical Edman degradation using an automated protein sequencer or by liquid chromatography followed by mass spectrometry.
chapter	209	72	ass	followed	30158:30165	arg1	chromatography	30143:30156	liquid chromatography	30136:30156	liquid chromatography followed by mass spectrometry	30136:30186	This is generally done by the classical Edman degradation using an automated protein sequencer or by liquid chromatography followed by mass spectrometry.
chapter	120	73	reg	have	16717:16720	arg1	NANA	16756:16759	NANA	16756:16759	NANA	16756:16759	Human glycans have terminal N-acetylneuraminic acid (NANA).
chapter	120	73	reg	have	16717:16720	arg1	acid	16750:16753	terminal N-acetylneuraminic acid	16722:16753	terminal N-acetylneuraminic acid (NANA)	16722:16760	Human glycans have terminal N-acetylneuraminic acid (NANA).
chapter	120	73	reg	have	16717:16720	arg0	glycans	16709:16715	Human glycans	16703:16715	Human glycans	16703:16715	Human glycans have terminal N-acetylneuraminic acid (NANA).
chapter	66	74	inv	affected	8574:8581	arg1	pattern	8558:8564	The pattern	8554:8564	The pattern	8554:8564	The pattern is also affected by different culture conditions.
chapter	66	74	inv	affected	8574:8581	arg0	conditions	8604:8613	different culture conditions	8586:8613	different culture conditions	8586:8613	The pattern is also affected by different culture conditions.
chapter	235	75	reg	result	33439:33444	arg0	Changes	33401:33407	Changes	33401:33407	Changes in higher-order structure	33401:33433	Changes in higher-order structure may result in different biological activity or even immunogenicity (Panel 4.3) .
chapter	235	75	reg	result	33439:33444	arg1	Panel	33503:33507	Panel 4.3	33503:33511	Panel 4.3	33503:33511	Changes in higher-order structure may result in different biological activity or even immunogenicity (Panel 4.3) .
chapter	235	75	reg	result	33439:33444	arg1	activity	33470:33477	different biological activity	33449:33477	different biological activity	33449:33477	Changes in higher-order structure may result in different biological activity or even immunogenicity (Panel 4.3) .
chapter	235	75	reg	result	33439:33444	arg1	immunogenicity	33487:33500	even immunogenicity	33482:33500	even immunogenicity (Panel 4.3)	33482:33512	Changes in higher-order structure may result in different biological activity or even immunogenicity (Panel 4.3) .
chapter	238	76	ass	required	33930:33937	arg0	analysis	33943:33950	analysis	33943:33950	analysis	33943:33950	These methods are of limited use for routine characterization because of the amount of materials needed and the lengthy time required for analysis.
chapter	238	76	ass	required	33930:33937	arg1	time	33925:33928	the lengthy time	33913:33928	the lengthy time required for analysis	33913:33950	These methods are of limited use for routine characterization because of the amount of materials needed and the lengthy time required for analysis.
chapter	256	77	reg	required	36384:36391	arg0	quantification	36326:36339	quantification	36326:36339	quantification	36326:36339	The detection and quantification of host cell protein contamination is thus required by regulatory agencies.
chapter	256	77	reg	required	36384:36391	arg1	agencies	36407:36414	regulatory agencies	36396:36414	regulatory agencies	36396:36414	The detection and quantification of host cell protein contamination is thus required by regulatory agencies.
chapter	256	77	reg	required	36384:36391	arg0	detection	36312:36320	detection	36312:36320	detection	36312:36320	The detection and quantification of host cell protein contamination is thus required by regulatory agencies.
chapter	125	78	ass	caused	17392:17397	arg0	glycans	17410:17416	variant glycans	17402:17416	variant glycans	17402:17416	Such differences in glycan composition have posed a concern; however, immunogenicity of recombinant proteins directly caused by variant glycans is still rare.
chapter	125	78	ass	caused	17392:17397	arg1	proteins	17374:17381	recombinant proteins	17362:17381	recombinant proteins directly caused by variant glycans	17362:17416	Such differences in glycan composition have posed a concern; however, immunogenicity of recombinant proteins directly caused by variant glycans is still rare.
chapter	280	79	ass	bound	39990:39994	arg1	a	39977:39977	a	39977:39977	a	39977:39977	Controlling glycan profiles within a prescribed bound throughout the manufacturing process is important for product release.
chapter	280	79	ass	bound	39990:39994	arg0	process	40025:40031	the manufacturing process	40007:40031	the manufacturing process	40007:40031	Controlling glycan profiles within a prescribed bound throughout the manufacturing process is important for product release.
chapter	83	80	inv	effect	11030:11035	arg0	domain	11048:11053	protein domain	11040:11053	protein domain	11040:11053	The addition and extension of different glycans is also affected by the protein domain structure, although our knowledge with respect to the effect of protein domain on glycosylation is still rather limited.
chapter	83	80	inv	effect	11030:11035	arg1	glycosylation	11058:11070	glycosylation	11058:11070	glycosylation	11058:11070	The addition and extension of different glycans is also affected by the protein domain structure, although our knowledge with respect to the effect of protein domain on glycosylation is still rather limited.
chapter	180	81	ass	loaded	26540:26545	arg0	PAGE	26552:26555	PAGE	26552:26555	PAGE	26552:26555	Typically, the protein sample loaded into PAGE is treated with sodium dodecyl sulfate that denatures the protein, dissociates non-chemically cross-linked protein subunits, and extends the protein to better reflect its size.
chapter	180	81	ass	loaded	26540:26545	arg1	sample	26533:26538	the protein sample	26521:26538	the protein sample loaded into PAGE	26521:26555	Typically, the protein sample loaded into PAGE is treated with sodium dodecyl sulfate that denatures the protein, dissociates non-chemically cross-linked protein subunits, and extends the protein to better reflect its size.
chapter	135	82	inv	influences	19789:19798	arg1	glycosylation	19818:19830	glycosylation	19818:19830	glycosylation	19818:19830	Through interconnected pathways, the central corridor of energy metabolism also influences the synthesis and glycosylation of the product proteins.
chapter	135	82	inv	influences	19789:19798	arg1	synthesis	19804:19812	synthesis	19804:19812	synthesis	19804:19812	Through interconnected pathways, the central corridor of energy metabolism also influences the synthesis and glycosylation of the product proteins.
chapter	135	82	inv	influences	19789:19798	arg0	corridor	19754:19761	the central corridor	19742:19761	the central corridor of energy metabolism	19742:19782	Through interconnected pathways, the central corridor of energy metabolism also influences the synthesis and glycosylation of the product proteins.
chapter	137	83	ass	associated	20101:20110	arg0	consumption	20040:20050	Lactate consumption	20032:20050	Lactate consumption in the late stage of culture	20032:20079	Lactate consumption in the late stage of culture has been positively associated with a high productivity.
chapter	137	83	ass	associated	20101:20110	arg1	productivity	20124:20135	a high productivity	20117:20135	a high productivity	20117:20135	Lactate consumption in the late stage of culture has been positively associated with a high productivity.
chapter	60	84	reg	have	7845:7848	arg1	glycans	7865:7871	fully extended glycans	7850:7871	fully extended glycans	7850:7871	Not all protein molecules will have fully extended glycans.
chapter	60	84	reg	have	7845:7848	arg0	molecules	7830:7838	Not all protein molecules	7814:7838	Not all protein molecules	7814:7838	Not all protein molecules will have fully extended glycans.
chapter	300	85	inv	involved	42671:42678	arg0	enzymes	42663:42669	enzymes	42663:42669	enzymes involved in O-glycosylation	42663:42697	Some expressed proteins in CHO cells are O-glycosylated, but, despite the large repertoire of enzymes involved in O-glycosylation, the number expressed in CHO cells is relatively small and the corresponding O-glycans are less structurally complex.
chapter	300	85	inv	involved	42671:42678	arg1	O-glycosylation	42683:42697	O-glycosylation	42683:42697	O-glycosylation	42683:42697	Some expressed proteins in CHO cells are O-glycosylated, but, despite the large repertoire of enzymes involved in O-glycosylation, the number expressed in CHO cells is relatively small and the corresponding O-glycans are less structurally complex.
chapter	47	86	ass	catalyzed	6048:6056	arg0	GnT-III	6098:6104	GnT-III	6098:6104	GnT-III	6098:6104	In the extension of the first layer GlcNAc to the 3-mannose core, the addition of GlcNAc to the base mannose (catalyzed by N-acetylglucosaminyltransferase III (GnT-III)) suppresses further extension of the glycan.
chapter	47	86	ass	catalyzed	6048:6056	arg0	N-acetylglucosaminyltransferase	6061:6091	N-acetylglucosaminyltransferase III	6061:6095	N-acetylglucosaminyltransferase III (GnT-III)	6061:6105	In the extension of the first layer GlcNAc to the 3-mannose core, the addition of GlcNAc to the base mannose (catalyzed by N-acetylglucosaminyltransferase III (GnT-III)) suppresses further extension of the glycan.
chapter	47	86	ass	catalyzed	6048:6056	arg1	mannose	6039:6045	the base mannose	6030:6045	the base mannose (catalyzed by N-acetylglucosaminyltransferase III (GnT-III))	6030:6106	In the extension of the first layer GlcNAc to the 3-mannose core, the addition of GlcNAc to the base mannose (catalyzed by N-acetylglucosaminyltransferase III (GnT-III)) suppresses further extension of the glycan.
chapter	40	87	reg	have	5250:5253	arg1	number	5263:5268	a large number	5255:5268	a large number of isozymes	5255:5280	In mammals, some glycosyltransferases have a large number of isozymes.
chapter	40	87	reg	have	5250:5253	arg0	glycosyltransferases	5229:5248	some glycosyltransferases	5224:5248	some glycosyltransferases	5224:5248	In mammals, some glycosyltransferases have a large number of isozymes.
chapter	75	88	reg	linked	9897:9902	arg0	O-GalNAc	9932:9939	O-GalNAc	9932:9939	O-GalNAc	9932:9939	Most of those O-glycans are linked to serine/threonine through O-GalNAc, whereas in the O-glycan of factor VII, O-fucose and O-glucose are also seen ( Figure 3 .24).
chapter	75	88	reg	linked	9897:9902	arg1	Most	9869:9872	Most	9869:9872	Most	9869:9872	Most of those O-glycans are linked to serine/threonine through O-GalNAc, whereas in the O-glycan of factor VII, O-fucose and O-glucose are also seen ( Figure 3 .24).
chapter	277	89	reg	modified	39527:39534	arg1	structure	39505:39513	Glycan structure	39498:39513	Glycan structure	39498:39513	Glycan structure may also be modified through degradation.
chapter	277	89	reg	modified	39527:39534	arg0	degradation	39544:39554	degradation	39544:39554	degradation	39544:39554	Glycan structure may also be modified through degradation.
chapter	261	90	reg	have	37083:37086	arg0	majority	37049:37056	the vast majority	37040:37056	the vast majority of the protein molecules	37040:37081	In contrast, inhomogeneity may arise from the presence of a small fraction of molecules with variant structures, though the vast majority of the protein molecules have a "normal" structure, including primary, secondary, tertiary, and quaternary structures.
chapter	261	90	reg	have	37083:37086	arg1	structure	3057:3065		37088:3065		37088:3065	In contrast, inhomogeneity may arise from the presence of a small fraction of molecules with variant structures, though the vast majority of the protein molecules have a "normal" structure, including primary, secondary, tertiary, and quaternary structures.
chapter	118	91	reg	produce	16518:16524	arg0	cells	16451:16455	Host cells	16446:16455	Host cells derived from different species or from different tissues	16446:16512	Host cells derived from different species or from different tissues may produce recombinant proteins with different glycosylation patterns.
chapter	118	91	reg	produce	16518:16524	arg1	proteins	16538:16545	recombinant proteins	16526:16545	recombinant proteins with different glycosylation patterns	16526:16583	Host cells derived from different species or from different tissues may produce recombinant proteins with different glycosylation patterns.
chapter	43	92	inv	contributing	5431:5442	arg0	glycosyltransferases	5393:5412	dozen glycosyltransferases	5387:5412	dozen glycosyltransferases	5387:5412	Roughly a couple dozen glycosyltransferases are prominent in contributing to the glycan heterogeneity in recombinant proteins.
chapter	43	92	inv	contributing	5431:5442	arg1	heterogeneity	5458:5470	the glycan heterogeneity	5447:5470	the glycan heterogeneity in recombinant proteins	5447:5494	Roughly a couple dozen glycosyltransferases are prominent in contributing to the glycan heterogeneity in recombinant proteins.
chapter	44	93	reg	has	5646:5648	arg1	paths	5678:5682	multiple available reaction paths	5650:5682	multiple available reaction paths for extension	5650:5696	N N N N N N N N N N N N N N N N Man GlcNAc Fuc Gal NANA NGNA ER N N N N N N N N N N N N N N N N N Man GlcNAc Fuc Gal NANA Each growing glycan, thus, has multiple available reaction paths for extension.
chapter	44	93	reg	has	5646:5648	arg0	glycan	5632:5637	Each growing glycan	5619:5637	Each growing glycan	5619:5637	N N N N N N N N N N N N N N N N Man GlcNAc Fuc Gal NANA NGNA ER N N N N N N N N N N N N N N N N N Man GlcNAc Fuc Gal NANA Each growing glycan, thus, has multiple available reaction paths for extension.
chapter	45	94	reg	lead	5743:5746	arg0	Many	5699:5702	Many	5699:5702	Many	5699:5702	Many of those different reaction paths will lead to different products (Figure 3.22) .
chapter	45	94	reg	lead	5743:5746	arg1	products	5761:5768	different products	5751:5768	different products (Figure 3.22)	5751:5782	Many of those different reaction paths will lead to different products (Figure 3.22) .
chapter	45	94	reg	lead	5743:5746	arg1	3.22	5778:5781	Figure 3.22	5771:5781	Figure 3.22	5771:5781	Many of those different reaction paths will lead to different products (Figure 3.22) .
chapter	167	95	reg	lead	24372:24375	arg1	quality	24403:24409	unsatisfactory product quality	24380:24409	unsatisfactory product quality	24380:24409	The operating conditions in production and downstream recovery that may lead to unsatisfactory product quality should then be identified and the controlled range of critical process parameters defined.
chapter	167	95	reg	lead	24372:24375	arg0	conditions	24314:24323	The operating conditions	24300:24323	The operating conditions in production and downstream recovery that may lead to unsatisfactory product quality	24300:24409	The operating conditions in production and downstream recovery that may lead to unsatisfactory product quality should then be identified and the controlled range of critical process parameters defined.
chapter	119	96	ass	produced	16678:16685	arg0	cells	16696:16700	human cells	16690:16700	human cells	16690:16700	For example, the sialic acid in glycans produced in animal cells can be different from that produced in human cells.
chapter	119	96	ass	produced	16678:16685	arg1	that	16673:16676	that	16673:16676	that	16673:16676	For example, the sialic acid in glycans produced in animal cells can be different from that produced in human cells.
chapter	292	97	ass	provide	41843:41849	arg0	areas	41803:41807	The relative % peak areas	41783:41807	The relative % peak areas of the glycans	41783:41822	The relative % peak areas of the glycans are calculated and provide relative abundance of the various glycan species.
chapter	292	97	ass	provide	41843:41849	arg1	abundance	41860:41868	relative abundance	41851:41868	relative abundance of the various glycan species	41851:41898	The relative % peak areas of the glycans are calculated and provide relative abundance of the various glycan species.
chapter	16	98	reg	facilitates	1961:1971	arg0	ERp57	1955:1959	ERp57	1955:1959	ERp57	1955:1959	ERp57 facilitates the formation of disulfide, a critical step in protein folding.
chapter	16	98	reg	facilitates	1961:1971	arg1	formation	1977:1985	the formation	1973:1985	the formation of disulfide, a critical step in protein folding	1973:2034	ERp57 facilitates the formation of disulfide, a critical step in protein folding.
chapter	48	99	reg	has	6179:6181	arg0	GlcNAc	6167:6172	This bisecting GlcNAc	6152:6172	This bisecting GlcNAc	6152:6172	This bisecting GlcNAc thus has a strong effect on glycan structure.
chapter	48	99	reg	has	6179:6181	arg1	effect	6192:6197	a strong effect	6183:6197	a strong effect	6183:6197	This bisecting GlcNAc thus has a strong effect on glycan structure.
chapter	101	100	ass	used	13240:13243	arg1	GDP-mannose	13279:13289	GDP-mannose	13279:13289	GDP-mannose	13279:13289	The nucleotide sugars used in the formation of the backbone, GDP-mannose and UDP-N-acetyl glucosamine, are synthesized in the cytosol and directly react with dolichol or with the growing glycan backbone.
chapter	101	100	ass	used	13240:13243	arg1	glucosamine	13308:13318	UDP-N-acetyl glucosamine	13295:13318	UDP-N-acetyl glucosamine	13295:13318	The nucleotide sugars used in the formation of the backbone, GDP-mannose and UDP-N-acetyl glucosamine, are synthesized in the cytosol and directly react with dolichol or with the growing glycan backbone.
chapter	101	100	ass	used	13240:13243	arg0	formation	13252:13260	the formation	13248:13260	the formation of the backbone	13248:13276	The nucleotide sugars used in the formation of the backbone, GDP-mannose and UDP-N-acetyl glucosamine, are synthesized in the cytosol and directly react with dolichol or with the growing glycan backbone.
